location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,13.743409,100.495865,4.0,0,GMT,GMT
1,18.80492,99.02655,313.0,0,GMT,GMT
2,19.9297,99.8002,397.0,0,GMT,GMT
3,19.578207,97.96223,1141.0,0,GMT,GMT
4,7.908612,98.37031,6.0,0,GMT,GMT
5,8.04921,98.92308,36.0,0,GMT,GMT
6,9.525483,100.02611,443.0,0,GMT,GMT
7,10.087873,99.85977,148.0,0,GMT,GMT
8,12.899824,100.953674,13.0,0,GMT,GMT
9,12.54833,99.92767,11.0,0,GMT,GMT
10,14.376099,100.583336,6.0,0,GMT,GMT

location_id,time,temperature_2m_max (°F),temperature_2m_min (°F),precipitation_sum (inch),relative_humidity_2m_mean (%),temperature_2m_mean (°F),rain_sum (inch),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h)
6,2025-06-06,84.0,75.2,0.055,78,78.5,0.055,11.5,29.8
6,2025-06-07,82.8,73.9,0.110,81,77.0,0.110,14.5,36.7
6,2025-06-08,83.8,72.7,0.240,81,76.9,0.240,14.2,33.1
6,2025-06-09,82.2,72.5,0.091,75,78.5,0.091,13.5,38.5
6,2025-06-10,80.3,76.0,0.110,79,77.5,0.110,15.8,39.1
6,2025-06-11,83.5,75.1,0.028,74,79.0,0.028,11.9,34.7
6,2025-06-12,82.2,75.8,0.031,77,78.3,0.031,14.1,40.9
6,2025-06-13,86.6,75.4,0.000,72,80.4,0.000,10.8,30.0
6,2025-06-14,87.2,75.9,0.024,72,80.9,0.024,9.5,30.4
6,2025-06-15,87.7,77.1,0.016,68,81.7,0.016,7.0,21.9
6,2025-06-16,87.6,75.7,0.020,67,81.5,0.020,6.9,22.8
6,2025-06-17,87.9,76.0,0.028,71,80.3,0.028,13.0,33.3
6,2025-06-18,86.1,74.9,0.063,77,79.1,0.063,10.4,29.1
6,2025-06-19,84.9,76.3,0.000,70,80.6,0.000,12.1,30.6
6,2025-06-20,83.9,73.2,0.165,82,76.8,0.165,10.5,29.1
6,2025-06-21,78.7,72.5,0.425,85,75.1,0.425,15.8,39.1
6,2025-06-22,79.0,72.8,0.094,83,75.5,0.094,13.9,37.8
6,2025-06-23,81.2,72.0,0.154,85,75.3,0.154,11.4,32.9
6,2025-06-24,80.5,74.4,0.024,79,77.1,0.024,14.5,37.4
6,2025-06-25,82.3,74.7,0.134,83,77.3,0.134,9.5,25.3
6,2025-06-26,84.1,74.9,0.165,81,78.1,0.165,8.9,26.2
6,2025-06-27,84.1,71.6,0.157,81,77.3,0.157,11.5,31.8
6,2025-06-28,83.0,73.7,0.067,76,78.6,0.067,12.1,31.1
6,2025-06-29,84.8,75.4,0.000,72,79.8,0.000,11.8,35.3
6,2025-06-30,84.1,75.8,0.020,71,79.8,0.020,14.0,40.3
6,2025-07-01,84.0,75.1,0.020,77,78.3,0.020,13.1,34.9
6,2025-07-02,82.9,70.3,0.161,81,77.3,0.161,11.3,33.6
6,2025-07-03,84.1,72.4,0.075,72,79.4,0.075,11.1,32.4
6,2025-07-04,84.6,74.1,0.043,73,79.8,0.043,11.1,32.2
6,2025-07-05,85.7,73.3,0.157,80,78.4,0.157,13.0,38.9
6,2025-07-06,86.5,74.7,0.248,78,78.3,0.248,17.8,42.1
6,2025-07-07,85.5,72.6,0.516,79,77.8,0.516,12.8,34.2
6,2025-07-08,83.3,74.0,0.063,82,77.5,0.063,14.0,34.0
6,2025-07-09,82.6,75.3,0.008,75,79.0,0.008,12.2,32.0
6,2025-07-10,85.9,74.5,0.039,76,78.6,0.039,13.1,35.3
6,2025-07-11,82.2,75.1,0.024,76,78.3,0.024,13.3,37.8
6,2025-07-12,87.6,74.3,0.067,75,79.3,0.067,14.0,38.3
6,2025-07-13,87.5,75.4,0.008,68,81.1,0.008,12.3,33.1
6,2025-07-14,88.1,75.5,0.091,72,79.8,0.091,11.4,29.1
6,2025-07-15,85.8,74.4,0.024,72,79.7,0.024,12.8,32.7
6,2025-07-16,85.0,75.2,0.059,75,78.6,0.059,12.2,32.7
6,2025-07-17,86.9,75.9,0.028,72,80.2,0.028,9.9,32.2
6,2025-07-18,86.4,76.4,0.035,69,80.6,0.035,14.4,38.5
6,2025-07-19,88.4,75.9,0.071,66,81.3,0.071,15.4,41.6
6,2025-07-20,84.7,75.9,0.028,73,78.6,0.028,16.5,45.9
6,2025-07-21,85.0,76.6,0.004,67,80.2,0.004,15.5,43.0
6,2025-07-22,87.7,76.3,0.000,67,81.3,0.000,18.0,49.2
6,2025-07-23,89.9,75.8,0.000,62,81.9,0.000,17.6,49.4
6,2025-07-24,90.8,76.1,0.000,60,82.5,0.000,13.8,36.2
6,2025-07-25,90.6,77.0,0.000,62,82.8,0.000,12.6,37.6
6,2025-07-26,91.2,76.1,0.000,62,82.8,0.000,12.9,37.8
6,2025-07-27,86.8,76.3,0.016,70,80.6,0.016,12.7,38.3
6,2025-07-28,89.3,76.8,0.000,65,82.0,0.000,13.2,36.9
6,2025-07-29,85.2,76.5,0.035,69,81.3,0.035,13.6,36.9
6,2025-07-30,87.9,77.0,0.000,65,82.2,0.000,14.2,37.4
6,2025-07-31,89.8,76.8,0.063,69,81.6,0.063,11.0,29.1
6,2025-08-01,88.1,74.8,0.276,77,80.3,0.276,7.4,21.9
6,2025-08-02,88.5,72.2,0.531,77,79.7,0.531,7.9,21.3
6,2025-08-03,86.6,73.0,0.063,75,80.2,0.063,6.3,18.1
6,2025-08-04,89.4,77.2,0.000,65,82.5,0.000,12.0,32.7
6,2025-08-05,86.9,76.9,0.012,67,81.4,0.012,10.8,28.6
6,2025-08-06,88.4,72.0,0.343,79,77.7,0.343,8.6,24.4
6,2025-08-07,84.9,71.1,0.551,80,77.6,0.551,8.1,20.8
6,2025-08-08,83.2,74.0,0.035,81,77.7,0.035,5.2,16.6
6,2025-08-09,84.0,76.0,0.067,73,79.5,0.067,9.8,27.7
6,2025-08-10,81.8,75.6,0.071,73,78.9,0.071,12.7,34.0
6,2025-08-11,79.6,73.7,0.106,78,76.2,0.106,12.1,30.4
6,2025-08-12,79.6,73.9,0.067,77,76.8,0.067,11.6,33.6
6,2025-08-13,81.0,74.4,0.012,76,77.6,0.012,10.3,28.9
6,2025-08-14,82.7,72.0,0.079,77,77.3,0.079,16.3,41.4
6,2025-08-15,78.8,73.6,0.209,84,75.0,0.209,13.4,36.5
6,2025-08-16,75.3,71.8,0.453,90,73.5,0.453,12.3,30.6
6,2025-08-17,81.7,72.4,0.000,79,77.6,0.000,11.2,32.9
6,2025-08-18,86.3,74.3,0.000,70,79.9,0.000,8.2,24.2
6,2025-08-19,86.3,75.6,0.000,67,80.1,0.000,8.1,22.6
6,2025-08-20,85.0,76.7,0.031,69,79.8,0.031,7.7,19.5
6,2025-08-21,82.2,71.5,0.610,84,75.7,0.610,7.8,20.1
6,2025-08-22,75.7,71.8,0.343,88,73.8,0.343,8.8,24.8
6,2025-08-23,82.4,71.7,0.469,81,76.2,0.469,12.5,31.1
6,2025-08-24,81.2,73.5,0.012,72,78.0,0.012,14.8,38.5
6,2025-08-25,82.9,73.3,0.102,77,77.2,0.102,16.6,40.3
6,2025-08-26,85.8,74.6,0.004,73,78.8,0.004,15.3,40.7
6,2025-08-27,85.1,73.0,0.063,76,77.9,0.063,11.3,31.1
6,2025-08-28,82.4,72.6,0.157,77,77.6,0.157,12.2,36.0
6,2025-08-29,85.0,75.4,0.043,69,79.7,0.043,13.5,34.4
6,2025-08-30,81.2,72.4,0.205,81,76.1,0.205,17.1,45.2
6,2025-08-31,80.6,72.4,0.150,82,75.8,0.150,15.6,43.2
6,2025-09-01,78.4,73.8,0.232,83,75.6,0.232,16.3,40.3
6,2025-09-02,82.8,74.7,0.012,75,78.6,0.012,10.5,32.0
6,2025-09-03,82.7,74.1,0.035,76,77.7,0.035,11.1,30.6
6,2025-09-04,82.7,73.0,0.106,75,77.7,0.106,13.4,33.3
6,2025-09-05,84.4,74.7,0.035,75,78.4,0.035,12.7,33.1
6,2025-09-06,86.8,73.6,0.047,75,78.8,0.047,10.3,26.8
6,2025-09-07,81.8,74.1,0.047,79,77.2,0.047,10.8,30.6
6,2025-09-08,81.2,72.5,0.098,86,75.5,0.098,10.6,27.7
6,2025-09-09,79.4,73.1,0.126,84,76.1,0.126,9.7,26.2
6,2025-09-10,82.4,72.7,0.276,84,76.2,0.276,6.2,15.9
6,2025-09-11,85.0,74.5,0.031,78,77.9,0.031,7.9,29.8
6,2025-09-12,84.3,72.1,0.563,80,77.0,0.563,8.3,21.9
6,2025-09-13,83.7,72.6,0.075,83,76.2,0.075,8.1,18.6
6,2025-09-14,79.6,71.9,0.382,87,74.8,0.382,6.9,16.6
6,2025-09-15,79.9,72.2,0.142,83,76.1,0.142,8.0,22.8
6,2025-09-16,84.0,73.8,0.118,78,77.4,0.118,8.4,25.9
6,2025-09-17,83.2,73.7,0.035,75,78.3,0.035,11.8,34.7
6,2025-09-18,79.6,72.2,0.205,80,76.0,0.205,12.5,37.4
6,2025-09-19,83.3,74.8,0.004,69,79.1,0.004,12.2,36.2
6,2025-09-20,85.9,75.5,0.000,66,80.5,0.000,12.1,34.0
6,2025-09-21,87.8,74.2,0.000,62,80.9,0.000,13.7,36.2
6,2025-09-22,86.8,74.6,0.000,63,80.4,0.000,12.8,34.0
6,2025-09-23,87.8,75.9,0.000,62,81.1,0.000,15.7,40.3
6,2025-09-24,85.3,75.8,0.004,69,79.9,0.004,15.2,42.5
6,2025-09-25,86.2,76.0,0.071,67,80.2,0.071,15.4,42.5
6,2025-09-26,82.5,75.2,0.091,76,77.8,0.091,10.3,32.7
6,2025-09-27,81.7,73.9,0.118,78,76.9,0.118,12.0,35.6
6,2025-09-28,82.2,71.6,0.669,84,75.3,0.669,13.3,35.6
6,2025-09-29,79.5,71.6,0.083,82,75.5,0.083,18.4,45.4
6,2025-09-30,83.1,72.0,0.244,82,76.3,0.244,7.9,27.1
6,2025-10-01,80.9,72.6,0.122,85,76.0,0.122,5.5,18.8
6,2025-10-02,83.2,73.0,0.028,77,78.3,0.028,7.4,19.7
6,2025-10-03,84.8,73.2,0.039,79,77.6,0.039,7.3,17.2
6,2025-10-04,85.0,69.7,0.209,79,77.0,0.209,7.8,22.6
6,2025-10-05,85.1,72.4,0.122,76,77.9,0.122,7.5,22.4
6,2025-10-06,86.8,75.4,0.004,66,80.3,0.004,10.7,30.2
6,2025-10-07,87.8,74.3,0.051,72,79.1,0.051,10.9,30.0
6,2025-10-08,80.7,71.7,0.362,80,76.3,0.362,11.8,31.3
6,2025-10-09,80.2,72.5,0.059,82,75.5,0.059,12.8,33.8
6,2025-10-10,80.8,71.0,0.169,78,76.7,0.169,11.6,30.4
6,2025-10-11,84.1,72.4,0.079,77,77.9,0.079,8.1,18.1
6,2025-10-12,83.1,74.0,0.059,78,77.9,0.059,7.2,20.6
6,2025-10-13,84.1,72.2,0.244,80,77.9,0.244,4.9,15.4
6,2025-10-14,80.5,73.9,0.256,85,76.3,0.256,5.9,16.6
6,2025-10-15,83.2,74.5,0.043,74,78.9,0.043,6.9,19.5
6,2025-10-16,82.5,70.7,0.689,83,77.3,0.689,12.8,32.7
6,2025-10-17,80.1,70.1,0.776,91,74.1,0.776,9.9,28.9
6,2025-10-18,80.3,72.3,0.236,87,75.7,0.236,11.0,27.5
6,2025-10-19,81.3,72.7,0.035,84,76.6,0.035,7.7,21.7
6,2025-10-20,80.4,72.4,0.134,87,74.9,0.134,7.6,17.7
6,2025-10-21,80.3,71.1,0.161,85,75.9,0.161,7.9,19.9
6,2025-10-22,75.7,72.0,0.524,90,74.4,0.524,7.8,20.1
6,2025-10-23,79.5,71.4,0.594,89,74.1,0.594,11.9,30.4
6,2025-10-24,75.6,71.5,0.425,92,73.6,0.425,9.6,23.5
6,2025-10-25,74.1,71.7,1.504,94,72.7,1.504,7.8,17.2
6,2025-10-26,76.4,72.3,0.492,92,74.2,0.492,8.3,20.1
6,2025-10-27,79.6,71.4,0.311,87,75.0,0.311,12.2,29.3
6,2025-10-28,79.6,71.3,1.787,88,74.3,1.787,10.6,26.4
6,2025-10-29,73.8,69.9,1.067,95,71.8,1.067,9.5,24.6
6,2025-10-30,75.5,72.0,0.098,90,73.5,0.098,7.9,18.8
6,2025-10-31,79.6,71.8,0.240,89,74.8,0.240,9.7,23.9
6,2025-11-01,81.4,72.7,1.039,90,75.2,1.039,8.0,21.3
6,2025-11-02,81.5,71.7,0.878,90,74.8,0.878,7.9,23.7
6,2025-11-03,80.9,73.2,0.272,88,75.6,0.272,8.1,21.7
6,2025-11-04,81.6,73.3,0.008,79,76.9,0.008,7.5,20.6
6,2025-11-05,81.8,71.4,0.303,85,75.8,0.303,7.9,21.9
6,2025-11-06,77.5,71.6,0.646,92,73.8,0.646,9.0,21.5
6,2025-11-07,79.0,71.3,0.524,91,74.1,0.524,13.4,32.9
6,2025-11-08,81.3,73.3,0.146,89,75.5,0.146,8.3,21.0
6,2025-11-09,82.2,73.6,0.102,85,77.1,0.102,5.6,14.1
6,2025-11-10,83.0,73.3,0.035,82,77.3,0.035,7.9,21.0
6,2025-11-11,82.8,74.0,0.008,82,77.7,0.008,7.1,18.6
6,2025-11-12,81.4,73.2,0.043,82,77.2,0.043,7.8,19.0
6,2025-11-13,82.5,72.2,0.087,80,77.2,0.087,6.5,17.4
6,2025-11-14,79.5,71.6,0.110,87,74.9,0.110,9.3,25.1
6,2025-11-15,81.9,72.7,0.016,64,77.1,0.016,12.9,33.6
6,2025-11-16,83.4,75.2,0.012,65,78.4,0.012,10.7,25.9
6,2025-11-17,81.4,69.7,0.516,85,74.5,0.516,11.5,29.3
6,2025-11-18,73.0,70.7,2.051,96,71.9,2.051,10.8,27.5
6,2025-11-19,74.8,70.6,2.472,94,71.7,2.472,16.7,41.2
6,2025-11-20,75.0,70.9,0.366,81,73.7,0.366,18.4,45.2
6,2025-11-21,76.0,73.5,0.055,76,74.8,0.055,19.4,48.3
6,2025-11-22,76.0,70.5,0.370,80,74.5,0.370,16.2,38.7
6,2025-11-23,77.8,71.8,0.201,77,75.3,0.201,18.3,44.3
6,2025-11-24,78.3,70.7,0.421,85,75.0,0.421,16.8,42.7
6,2025-11-25,78.4,71.2,0.563,86,73.8,0.563,17.3,43.0
6,2025-11-26,77.3,73.2,0.051,77,74.7,0.051,16.0,39.6
6,2025-11-27,76.9,72.0,0.012,72,74.0,0.012,15.4,37.8
6,2025-11-28,74.7,70.1,0.000,72,71.8,0.000,13.7,32.9
6,2025-11-29,76.8,67.0,0.000,75,71.6,0.000,10.2,25.5
6,2025-11-30,77.8,68.4,0.000,77,72.1,0.000,6.2,17.2
6,2025-12-01,78.7,69.4,0.000,78,72.9,0.000,5.9,15.2
6,2025-12-02,78.6,68.9,0.000,77,73.1,0.000,6.8,18.8
6,2025-12-03,80.4,71.2,0.000,80,75.1,0.000,5.4,14.8
6,2025-12-04,80.9,70.6,0.425,84,75.5,0.425,10.5,26.2
6,2025-12-05,74.3,70.0,0.244,90,72.8,0.244,9.8,23.3
6,2025-12-06,79.6,71.2,0.083,82,74.8,0.083,9.3,24.2
6,2025-12-07,79.8,72.3,0.031,75,75.7,0.031,8.1,21.3
6,2025-12-08,79.0,71.8,0.031,69,75.5,0.031,12.7,31.8
6,2025-12-09,80.8,72.5,0.035,67,75.5,0.035,14.4,37.4
6,2025-12-10,79.9,72.4,0.012,73,75.5,0.012,10.3,23.7
6,2025-12-11,76.8,70.3,1.409,86,73.0,1.409,13.2,31.8
6,2025-12-12,73.6,70.5,0.945,93,71.9,0.945,12.4,34.9
6,2025-12-13,76.9,70.6,0.102,89,73.1,0.102,10.6,31.3
6,2025-12-14,79.1,68.7,0.516,89,73.3,0.516,12.4,31.5
6,2025-12-15,79.5,72.3,0.114,82,75.0,0.114,15.9,38.7
6,2025-12-16,78.7,72.1,0.024,84,75.1,0.024,12.6,31.8
6,2025-12-17,79.1,72.9,0.118,86,75.4,0.118,11.4,27.5
6,2025-12-18,79.0,72.5,0.161,84,74.6,0.161,11.4,28.9
6,2025-12-19,79.7,71.7,0.000,79,75.2,0.000,11.9,29.8
6,2025-12-20,79.1,71.1,0.047,83,74.7,0.047,10.0,25.5
6,2025-12-21,80.0,70.6,0.000,78,74.9,0.000,9.4,25.3
6,2025-12-22,80.3,71.2,0.000,79,75.2,0.000,9.1,23.7
6,2025-12-23,80.5,70.6,0.031,81,75.1,0.031,5.9,16.6
6,2025-12-24,80.5,71.9,0.024,81,75.2,0.024,7.9,20.1
6,2025-12-25,81.2,72.2,0.161,86,75.2,0.161,9.9,24.6
6,2025-12-26,75.7,71.5,0.173,88,73.7,0.173,13.0,31.1
6,2025-12-27,76.1,70.7,0.425,91,72.6,0.425,11.0,26.8
6,2025-12-28,78.6,72.4,0.063,78,75.3,0.063,11.3,27.7
6,2025-12-29,80.1,71.8,0.000,76,75.8,0.000,7.3,18.3
6,2025-12-30,79.4,71.1,0.024,81,74.8,0.024,5.5,15.2
6,2025-12-31,79.5,70.8,0.000,75,74.3,0.000,6.3,15.7
7,2025-01-01,80.2,78.7,0.000,74,79.5,0.000,18.6,24.4
7,2025-01-02,80.4,78.8,0.000,71,79.9,0.000,15.6,20.4
7,2025-01-03,80.1,79.0,0.024,77,79.6,0.024,19.8,25.5
7,2025-01-04,81.1,75.0,0.150,79,78.4,0.150,16.7,21.5
7,2025-01-05,81.3,77.7,0.004,68,79.9,0.004,22.4,29.8
7,2025-01-06,79.8,78.6,0.000,67,79.2,0.000,20.3,26.2
7,2025-01-07,80.6,79.0,0.004,69,79.9,0.004,11.1,14.3
7,2025-01-08,80.7,79.0,0.000,67,79.9,0.000,10.1,13.4
7,2025-01-09,80.7,79.2,0.000,71,80.0,0.000,11.0,14.5
7,2025-01-10,80.4,79.0,0.004,75,79.7,0.004,21.7,28.4
7,2025-01-11,80.1,77.3,0.047,74,78.6,0.047,27.2,34.4
7,2025-01-12,78.3,74.5,0.000,71,76.4,0.000,30.8,40.7
7,2025-01-13,77.6,75.4,0.000,70,76.3,0.000,23.6,31.8
7,2025-01-14,77.8,76.7,0.000,70,77.5,0.000,20.3,26.2
7,2025-01-15,79.0,74.7,0.098,79,77.8,0.098,23.3,30.2
7,2025-01-16,79.5,76.6,0.236,81,78.3,0.236,20.3,25.3
7,2025-01-17,79.1,77.0,0.004,78,78.0,0.004,23.7,31.1
7,2025-01-18,78.8,77.3,0.000,70,78.4,0.000,20.9,27.1
7,2025-01-19,79.0,77.6,0.000,74,78.4,0.000,15.6,20.1
7,2025-01-20,79.7,77.5,0.000,76,78.7,0.000,11.7,14.5
7,2025-01-21,79.9,77.7,0.000,75,79.0,0.000,10.2,12.8
7,2025-01-22,79.5,77.8,0.000,78,79.0,0.000,12.4,15.9
7,2025-01-23,79.5,77.8,0.000,79,78.7,0.000,10.4,13.4
7,2025-01-24,79.7,77.7,0.000,82,78.9,0.000,9.5,12.5
7,2025-01-25,79.8,74.3,0.102,84,78.4,0.102,9.0,14.3
7,2025-01-26,79.5,77.2,0.008,84,78.6,0.008,14.1,17.2
7,2025-01-27,81.3,75.7,0.110,80,78.1,0.110,17.7,23.9
7,2025-01-28,80.6,76.6,0.063,75,78.4,0.063,15.8,21.0
7,2025-01-29,80.1,77.4,0.000,68,79.3,0.000,16.6,21.7
7,2025-01-30,79.9,77.4,0.000,62,79.0,0.000,11.8,15.7
7,2025-01-31,79.9,77.9,0.000,61,79.0,0.000,7.3,10.7
7,2025-02-01,79.3,77.2,0.000,67,78.3,0.000,6.2,8.7
7,2025-02-02,79.6,76.8,0.000,78,78.0,0.000,10.3,13.2
7,2025-02-03,79.9,76.9,0.000,78,78.9,0.000,12.5,16.6
7,2025-02-04,80.4,78.5,0.024,76,79.4,0.024,15.8,20.6
7,2025-02-05,79.6,78.1,0.004,77,79.0,0.004,11.6,15.4
7,2025-02-06,79.7,77.0,0.016,79,78.5,0.016,10.8,14.3
7,2025-02-07,79.6,78.2,0.000,78,78.9,0.000,11.8,15.7
7,2025-02-08,79.2,76.3,0.055,81,78.2,0.055,15.9,22.6
7,2025-02-09,80.6,77.7,0.008,73,79.1,0.008,18.6,24.8
7,2025-02-10,80.5,78.3,0.000,70,79.4,0.000,14.9,19.7
7,2025-02-11,80.3,78.4,0.000,71,79.4,0.000,10.6,14.5
7,2025-02-12,80.9,78.7,0.000,75,79.7,0.000,8.1,10.5
7,2025-02-13,81.0,79.0,0.000,79,80.0,0.000,10.6,13.9
7,2025-02-14,81.0,79.0,0.004,80,80.2,0.004,10.3,14.3
7,2025-02-15,81.7,79.2,0.000,80,80.5,0.000,12.6,16.8
7,2025-02-16,81.7,79.2,0.000,80,80.3,0.000,13.8,18.3
7,2025-02-17,81.7,77.2,0.043,78,80.3,0.043,16.1,21.5
7,2025-02-18,82.0,78.1,0.043,72,81.0,0.043,14.2,20.4
7,2025-02-19,81.2,74.7,0.079,80,79.0,0.079,18.2,23.9
7,2025-02-20,80.8,74.8,0.772,82,78.4,0.772,20.8,25.9
7,2025-02-21,81.2,76.3,0.083,81,79.0,0.083,15.1,20.1
7,2025-02-22,80.6,74.9,0.331,82,78.7,0.331,15.2,22.1
7,2025-02-23,80.1,76.3,0.783,84,78.0,0.783,18.2,28.0
7,2025-02-24,78.1,76.6,1.555,85,77.4,1.555,23.8,36.5
7,2025-02-25,81.9,76.4,0.949,79,79.2,0.949,20.5,31.8
7,2025-02-26,80.8,77.2,0.134,80,79.6,0.134,20.8,29.3
7,2025-02-27,81.6,79.6,0.110,78,80.5,0.110,13.1,18.3
7,2025-02-28,81.7,79.8,0.000,78,81.0,0.000,13.7,17.7
7,2025-03-01,80.9,79.3,0.000,78,80.3,0.000,12.5,16.6
7,2025-03-02,81.7,79.3,0.000,76,80.9,0.000,11.3,15.0
7,2025-03-03,81.6,79.1,0.000,76,80.6,0.000,10.9,14.5
7,2025-03-04,80.9,79.0,0.000,75,79.9,0.000,9.1,13.4
7,2025-03-05,81.9,79.0,0.000,73,80.7,0.000,7.6,11.6
7,2025-03-06,82.9,80.0,0.012,73,81.6,0.012,12.2,19.5
7,2025-03-07,82.1,78.2,0.181,78,81.0,0.181,17.4,22.8
7,2025-03-08,82.3,77.6,0.398,81,80.1,0.398,20.4,28.6
7,2025-03-09,81.2,77.8,0.283,82,80.1,0.283,17.5,25.1
7,2025-03-10,82.9,78.6,0.252,81,80.6,0.252,18.6,25.1
7,2025-03-11,83.0,79.9,0.106,77,81.7,0.106,12.2,17.9
7,2025-03-12,83.5,79.6,0.016,75,82.3,0.016,11.7,16.8
7,2025-03-13,82.3,78.4,0.055,80,80.6,0.055,14.6,20.1
7,2025-03-14,82.3,80.8,0.000,75,81.7,0.000,11.6,15.2
7,2025-03-15,82.7,80.5,0.000,77,81.7,0.000,11.8,15.4
7,2025-03-16,83.1,80.5,0.000,73,81.9,0.000,10.5,14.1
7,2025-03-17,82.3,79.5,0.020,80,81.4,0.020,15.1,21.5
7,2025-03-18,82.2,79.0,0.091,79,80.9,0.091,13.5,19.2
7,2025-03-19,80.4,75.3,0.701,84,78.3,0.701,16.1,24.8
7,2025-03-20,83.2,79.5,0.000,74,81.0,0.000,22.4,29.5
7,2025-03-21,83.2,80.8,0.004,69,82.0,0.004,17.7,23.0
7,2025-03-22,83.5,81.3,0.004,70,82.4,0.004,16.0,20.8
7,2025-03-23,82.8,79.6,0.000,73,81.5,0.000,8.4,12.1
7,2025-03-24,83.0,79.5,0.000,75,81.3,0.000,7.1,10.1
7,2025-03-25,83.0,80.6,0.000,75,81.8,0.000,11.6,15.4
7,2025-03-26,83.4,80.6,0.012,78,81.7,0.012,11.5,15.0
7,2025-03-27,83.7,80.8,0.031,76,82.1,0.031,15.9,21.3
7,2025-03-28,83.6,80.8,0.000,73,82.1,0.000,16.7,22.8
7,2025-03-29,84.1,81.2,0.004,75,82.5,0.004,12.6,16.6
7,2025-03-30,83.1,80.7,0.004,73,82.4,0.004,11.6,15.9
7,2025-03-31,82.9,78.7,0.161,79,80.9,0.161,14.1,19.2
7,2025-04-01,81.4,79.0,0.024,78,80.6,0.024,13.7,20.1
7,2025-04-02,80.8,77.6,0.689,84,79.3,0.689,22.6,30.2
7,2025-04-03,83.6,78.9,0.386,78,81.7,0.386,23.1,31.8
7,2025-04-04,83.5,81.0,0.000,73,82.6,0.000,16.4,21.0
7,2025-04-05,83.4,80.9,0.000,77,82.1,0.000,12.3,16.6
7,2025-04-06,83.2,81.0,0.000,76,82.4,0.000,13.5,17.9
7,2025-04-07,83.5,81.1,0.000,74,82.4,0.000,16.8,22.4
7,2025-04-08,83.4,81.3,0.000,74,82.4,0.000,15.3,20.1
7,2025-04-09,83.5,78.8,0.051,76,82.2,0.051,11.3,15.0
7,2025-04-10,82.5,79.2,0.094,78,81.4,0.094,12.1,16.1
7,2025-04-11,83.3,77.2,0.461,81,80.8,0.461,16.2,21.7
7,2025-04-12,84.2,79.9,0.000,78,82.3,0.000,15.8,21.0
7,2025-04-13,85.3,81.0,0.000,77,82.7,0.000,13.7,17.7
7,2025-04-14,83.6,81.6,0.150,79,82.7,0.150,15.4,21.0
7,2025-04-15,84.0,74.5,1.193,83,80.1,1.193,15.2,19.9
7,2025-04-16,84.0,79.7,0.051,78,81.3,0.051,12.7,17.4
7,2025-04-17,82.6,78.3,0.091,80,80.9,0.091,14.4,20.1
7,2025-04-18,83.4,78.8,0.465,79,81.5,0.465,10.6,15.0
7,2025-04-19,83.5,77.6,0.331,81,81.3,0.331,9.5,16.6
7,2025-04-20,86.2,79.9,0.004,75,82.9,0.004,14.0,19.2
7,2025-04-21,85.7,80.1,0.000,69,84.1,0.000,10.9,15.0
7,2025-04-22,86.0,82.6,0.000,69,84.3,0.000,10.7,15.0
7,2025-04-23,83.8,81.1,0.083,77,82.6,0.083,13.6,18.6
7,2025-04-24,84.0,80.5,0.063,79,81.8,0.063,13.5,19.7
7,2025-04-25,85.0,80.0,0.059,78,82.7,0.059,11.3,17.4
7,2025-04-26,84.1,79.9,0.189,78,82.9,0.189,11.7,16.1
7,2025-04-27,83.7,79.4,0.138,79,81.8,0.138,10.8,15.4
7,2025-04-28,83.8,80.9,0.039,77,82.4,0.039,9.9,14.1
7,2025-04-29,85.6,82.0,0.004,67,84.3,0.004,8.7,12.1
7,2025-04-30,86.1,83.7,0.000,67,84.9,0.000,9.0,13.2
7,2025-05-01,86.0,79.9,0.024,72,84.0,0.024,9.7,14.1
7,2025-05-02,84.6,78.1,0.756,78,81.7,0.756,9.9,15.4
7,2025-05-03,82.9,79.8,0.154,77,81.7,0.154,7.2,11.6
7,2025-05-04,82.6,78.3,0.461,81,80.6,0.461,10.0,17.0
7,2025-05-05,83.5,78.1,0.480,80,81.1,0.480,12.2,17.4
7,2025-05-06,82.5,78.1,0.756,82,80.5,0.756,15.6,21.9
7,2025-05-07,83.5,79.7,0.146,78,82.4,0.146,15.2,21.9
7,2025-05-08,84.4,79.0,0.181,77,82.8,0.181,15.8,21.3
7,2025-05-09,85.5,79.8,0.299,79,82.8,0.299,15.7,21.7
7,2025-05-10,84.8,79.2,0.476,82,81.6,0.476,16.9,23.5
7,2025-05-11,82.4,77.7,0.717,83,80.6,0.717,13.0,19.0
7,2025-05-12,82.5,78.1,1.000,82,80.4,1.000,13.9,20.4
7,2025-05-13,83.2,78.4,0.303,79,81.8,0.303,13.5,19.7
7,2025-05-14,84.3,77.5,0.748,82,80.9,0.748,13.4,18.3
7,2025-05-15,83.9,78.8,0.370,81,82.1,0.370,16.6,22.6
7,2025-05-16,83.5,79.8,0.437,81,81.9,0.437,14.3,20.4
7,2025-05-17,84.6,77.2,0.661,80,81.5,0.661,12.0,17.4
7,2025-05-18,84.4,78.8,0.189,80,82.2,0.189,10.5,14.3
